Ticker,Date,Open,High,Low,Close,Volume
AENA.MC,2020-03-30,9.3502099489,9.5008769039,8.8760525266,8.8893461227,7112410
AENA.MC,2020-03-31,8.9824051454,9.0843266563,8.6730949215,8.8202161789,6664130
AENA.MC,2020-04-01,8.9070719559,9.0311500269,8.685503006,8.685503006,5881460
AENA.MC,2020-04-02,9.5451908877,9.5451908877,8.7298170742,8.9070720673,2814480
AENA.MC,2020-04-03,8.995698828,9.3058956891,8.8627577991,9.0843267441,2301180
AENA.MC,2020-04-06,9.3945225507,9.8287974313,9.3945225507,9.7401695251,3404940
AENA.MC,2020-04-07,10.0503675713,10.5821325369,9.864249622,10.1833086014,3912770
AENA.MC,2020-04-08,10.16558399,10.174446106,9.9174261495,10.174446106,2104820
AENA.MC,2020-04-09,10.5023684057,10.7682504654,10.4580544473,10.7682504654,4497330
AENA.MC,2020-04-14,10.9898194251,11.2025262564,10.8391524736,11.0784473419,4712390
AENA.MC,2020-04-15,11.3531929886,11.3531929886,10.5644072488,10.6530351639,3165270
AENA.MC,2020-04-16,10.7859763868,11.1138983263,10.7682504654,10.7682504654,2564160
AENA.MC,2020-04-17,11.1316226639,11.158210697,10.8480138779,10.8480138779,2070430
AENA.MC,2020-04-20,10.8923289313,10.9277799275,10.3428380679,10.5023679733,1715160
AENA.MC,2020-04-21,10.6441728844,10.7239378441,9.9351520538,9.9351520538,3154530
AENA.MC,2020-04-22,10.014916782,10.1921717742,9.811072907,10.0946817398,1500630
AENA.MC,2020-04-23,10.3605629943,10.3605629943,10.0503669935,10.2630729675,1315950
AENA.MC,2020-04-24,10.1921712571,10.298524247,10.0060533134,10.0680923462,2852410
AENA.MC,2020-04-27,10.1567210289,10.3073879874,9.9706030711,10.174446106,1514740
AENA.MC,2020-04-28,10.2807984228,10.4403274735,9.8731115684,10.271935463,2384750
AENA.MC,2020-04-29,10.2985250912,10.342839052,9.8465242129,10.1389951706,2073160
AENA.MC,2020-04-30,10.2807994395,10.3960145477,10.1035436064,10.2364854813,2063160
AENA.MC,2020-05-04,9.8465235319,9.9617394838,9.7047195435,9.7047195435,6034220
AENA.MC,2020-05-05,9.7933480578,9.9351520549,9.589504178,9.6249551773,5807510
AENA.MC,2020-05-06,9.536326755,9.7135817264,9.4033848926,9.5983657837,3175700
AENA.MC,2020-05-07,9.6604057327,9.7844846471,9.5540527398,9.6515436172,1280930
AENA.MC,2020-05-08,9.7933477117,9.7933477117,9.492013806,9.562915802,1314620
AENA.MC,2020-05-11,9.5717780851,9.6781310716,9.3236211165,9.367934227,3731750
AENA.MC,2020-05-12,9.3324829453,9.4388359285,9.2704439163,9.2704439163,1961770
AENA.MC,2020-05-13,9.25271931,9.3767982307,9.0400133133,9.0400133133,1672990
AENA.MC,2020-05-14,9.2084060651,9.4477000967,8.7962876739,9.110915184,3989520
AENA.MC,2020-05-15,9.2172680129,9.3324839687,9.1729548989,9.2349939346,2586490
AENA.MC,2020-05-18,9.3945227627,10.1301315265,9.332482889,9.9440135956,2785440
AENA.MC,2020-05-19,10.0680925948,10.0680925948,9.6249547032,9.9262886047,3157290
AENA.MC,2020-05-20,9.9528771309,9.9528771309,9.6781320978,9.9351520538,2228380
AENA.MC,2020-05-21,9.8908381737,10.3162510136,9.7933481362,10.1389951706,2345110
AENA.MC,2020-05-22,10.2807992921,10.3517012863,9.9440143974,10.2896614075,3570400
AENA.MC,2020-05-25,10.5998580037,10.9277799297,10.5112300906,10.7948389053,1859600
AENA.MC,2020-05-26,10.9277804028,11.4595462139,10.8746043288,11.3886442184,2582540
AENA.MC,2020-05-27,11.521585471,12.0799393299,11.4595464351,11.831782341,5491980
AENA.MC,2020-05-28,12.0001730639,12.0090360238,11.503858295,11.6988391876,2812050
AENA.MC,2020-05-29,11.5215856971,11.7254287306,11.3266047794,11.3620557785,4421340
AENA.MC,2020-06-01,11.4861333614,11.7165652514,11.4418194064,11.6456632614,1331060
AENA.MC,2020-06-02,11.7431543238,12.2837822563,11.6722523276,12.1419782639,3247800
AENA.MC,2020-06-03,12.2306056138,12.8244104385,12.0799386675,12.8244104385,3834800
AENA.MC,2020-06-04,12.6737441046,12.7180580636,12.1153902493,12.1597042084,3707990
AENA.MC,2020-06-05,12.2571932741,12.7269191742,12.1951542435,12.7269191742,3287940
AENA.MC,2020-06-08,12.4433117148,12.6117037383,12.3280957638,12.4610376358,2540180
AENA.MC,2020-06-09,12.4344489635,12.5230768797,11.8495070837,11.9913110733,3591470
AENA.MC,2020-06-10,11.9824485276,12.2660564967,11.6013496852,11.6545257568,3064520
AENA.MC,2020-06-11,11.4684075151,11.4684075151,10.9189166667,10.9720935822,13177830
AENA.MC,2020-06-12,10.9100544683,11.2734273777,10.8568775533,10.989818573,6888580
AENA.MC,2020-06-15,10.8302893921,11.2291132918,10.6264455396,11.1316232681,5692120
AENA.MC,2020-06-16,11.379780868,11.6279378436,11.1582119285,11.2911529541,2250340
AENA.MC,2020-06-17,11.3000157327,11.5836237002,11.2379767011,11.3975057602,6063370
AENA.MC,2020-06-18,11.3354674643,11.441820459,11.1316244357,11.2645654678,2724060
AENA.MC,2020-06-19,11.2645642963,11.3443292454,11.0341324091,11.0607204437,9438430
AENA.MC,2020-06-22,11.0164072663,11.3266032554,10.972093312,11.1670742035,1257160
AENA.MC,2020-06-23,11.2645641477,11.3975051642,10.7859753049,10.9100542068,1665490
AENA.MC,2020-06-24,10.8746035214,11.0164075018,10.6618967056,10.6618967056,2507720
AENA.MC,2020-06-25,10.6884859772,11.0252700203,10.5644070672,10.75938797,1746490
AENA.MC,2020-06-26,10.8568772221,10.9366421696,10.5732692713,10.5821313858,4325470
AENA.MC,2020-06-29,10.5555433185,10.7327982872,10.4403273775,10.6353082657,1745400
AENA.MC,2020-06-30,10.6796228683,10.7150738642,10.5023678888,10.5200929642,5265100
AENA.MC,2020-07-01,10.5466812064,10.803701143,10.360563263,10.7239370346,2133470
AENA.MC,2020-07-02,10.7948394214,11.220251396,10.7948394214,11.0429964066,2105850
AENA.MC,2020-07-03,11.1138974178,11.1936623673,10.9543675189,11.0252695084,1245940
AENA.MC,2020-07-06,11.2379770044,11.362055071,11.1582120501,11.2202510834,1192050
AENA.MC,2020-07-07,11.1227603778,11.1404854526,10.8923284894,11.0252695084,1927650
AENA.MC,2020-07-08,10.9277808306,10.9543688687,10.6707608758,10.8302907944,1983660
AENA.MC,2020-07-09,10.8125632344,10.8302891539,10.5998572719,10.6353082657,1224380
AENA.MC,2020-07-10,10.5909943122,10.6707592594,10.484641331,10.6353082657,1412690
AENA.MC,2020-07-13,10.8302899015,10.8657408977,10.6264460395,10.7948389053,1067150
AENA.MC,2020-07-14,10.6796228926,10.7416619243,10.4846419921,10.5378189087,1674410
AENA.MC,2020-07-15,10.7416630175,11.1050359745,10.6796239795,10.9986829758,2017560
AENA.MC,2020-07-16,10.9720942332,11.0429962278,10.7948392466,10.8568782806,1646850
AENA.MC,2020-07-17,10.9189170933,10.9189170933,10.6530350414,10.7239370346,1328590
AENA.MC,2020-07-20,10.723936581,10.7327986958,10.5200927253,10.6618967056,1496780
AENA.MC,2020-07-21,10.8125642278,10.9720941369,10.5466813277,10.6530351639,2313300
AENA.MC,2020-07-22,10.6087209006,10.7062109283,10.3517009685,10.5378189087,1267700
AENA.MC,2020-07-23,10.5378195626,10.6353095963,10.3339756891,10.4226036072,4512990
AENA.MC,2020-07-24,10.2985249426,10.4048779398,10.1833089844,10.2807998657,1331460
AENA.MC,2020-07-27,10.138994854,10.1478578149,9.8642498273,10.0946817398,1964200
AENA.MC,2020-07-28,10.2453482571,10.3605633632,10.1301323057,10.3428382874,8377110
AENA.MC,2020-07-29,10.2364854581,10.4491914431,10.0060535518,10.2187595367,13131890
AENA.MC,2020-07-30,10.1921717742,10.2630737711,10.0060538211,10.0946817398,2085250
AENA.MC,2020-07-31,10.1478573017,10.1567202622,9.7578963385,9.7756214142,2654930
AENA.MC,2020-08-03,9.8110720734,10.0060529709,9.6160920211,10.0060529709,2842080
AENA.MC,2020-08-04,10.0326415278,10.3428383879,10.0326415278,10.2542104721,5343890
AENA.MC,2020-08-05,10.3428390704,10.6264470673,10.2985251095,10.4669179916,1849040
AENA.MC,2020-08-06,10.4403280961,10.5200930488,10.289661151,10.5023679733,3363260
AENA.MC,2020-08-07,10.431466823,10.4491918999,10.2276229445,10.2807998657,1298820
AENA.MC,2020-08-10,10.3517010649,10.5023680105,10.2719361119,10.4491910934,720820
AENA.MC,2020-08-11,10.520092736,10.9543676376,10.520092736,10.9543676376,5822600
AENA.MC,2020-08-12,10.8746036519,10.9277797226,10.8125637759,10.8834657669,1169060
AENA.MC,2020-08-13,10.8125630581,10.892328004,10.7416610718,10.7416610718,1832690
AENA.MC,2020-08-14,10.7416612469,10.7416612469,10.4226023032,10.6353082657,1406230
AENA.MC,2020-08-17,10.5555444356,10.6441723519,10.1833085392,10.2187595367,2726470
AENA.MC,2020-08-18,10.2187591948,10.6087209994,10.3960141764,10.4491910934,3110980
AENA.MC,2020-08-19,10.404877623,10.4935055405,10.3251126663,10.4580545425,960980
AENA.MC,2020-08-20,10.325113232,10.440329193,10.2719371547,10.3605642319,969080
AENA.MC,2020-08-21,10.4757794713,10.5289563901,10.298524484,10.5112304688,1799770
AENA.MC,2020-08-24,10.5821320001,10.8657408127,10.5821320001,10.8125638962,919450
AENA.MC,2020-08-25,10.892329278,11.0252703066,10.8568782806,10.8568782806,1394440
AENA.MC,2020-08-26,10.8125636223,11.0607205874,10.7505245924,11.0075445175,1338840
AENA.MC,2020-08-27,10.9898185974,11.0341325525,10.8568775774,11.0075445175,4180140
AENA.MC,2020-08-28,11.07844682,11.4684077761,10.9011918399,11.4152317047,1817380
AENA.MC,2020-08-31,11.5127217917,11.5836237841,11.0873098373,11.0873098373,2317550
AENA.MC,2020-09-01,11.2291140439,11.2379770044,10.9720941051,11.2202510834,1628860
AENA.MC,2020-09-02,11.2557018968,11.5658987485,11.2291138609,11.3266038895,1808210
AENA.MC,2020-09-03,11.4772706516,11.7697415778,11.3797806245,11.4329566956,2424800
AENA.MC,2020-09-04,11.4152315527,11.5924865305,11.1670745839,11.1759366989,2501050
AENA.MC,2020-09-07,11.2202514463,11.3620554385,11.1759374874,11.3000164032,1772540
AENA.MC,2020-09-08,11.3266043493,11.3531932315,10.9189174524,11.0961732864,2289690
AENA.MC,2020-09-09,11.034132528,11.1050345178,10.9189165831,10.989818573,1306300
AENA.MC,2020-09-10,10.9366431353,11.1227610808,10.8746041019,10.9455060959,1087940
AENA.MC,2020-09-11,10.8923294662,10.936643425,10.63530952,10.7505254745,1667370
AENA.MC,2020-09-14,10.7771135746,10.8568785317,10.6796235411,10.7150745392,1272610
AENA.MC,2020-09-15,10.6796232941,10.9366432359,10.6796232941,10.8568782806,2141210
AENA.MC,2020-09-16,10.7948390278,10.8834660967,10.582132203,10.7239370346,3666470
AENA.MC,2020-09-17,10.6618968572,10.9011917114,10.4580538438,10.9011917114,2563090
AENA.MC,2020-09-18,10.8125638296,10.8125638296,10.3960139963,10.5555438995,4246060
AENA.MC,2020-09-21,10.4314662706,10.4314662706,9.8287984735,10.01491642,2103990
AENA.MC,2020-09-22,10.1035438555,10.1212697773,9.8908378648,10.0946817398,3017560
AENA.MC,2020-09-23,10.0946807266,10.2985237359,10.0326408516,10.1301317215,2114080
AENA.MC,2020-09-24,9.9262883226,10.20989714,9.8997002865,10.1212692261,2230430
AENA.MC,2020-09-25,9.9883289744,10.2453489304,9.961740091,10.2453489304,5127860
AENA.MC,2020-09-28,10.3428380444,10.5023679495,10.2364850561,10.4846420288,5815700
AENA.MC,2020-09-29,10.4137407093,10.4137407093,10.2630737548,10.3871526718,1246740
AENA.MC,2020-09-30,10.2276229238,10.6530357567,10.2276229238,10.5732707977,3381290
AENA.MC,2020-10-01,10.6530351839,10.6796232204,10.2364853345,10.2896614075,2179200
AENA.MC,2020-10-02,10.2010342764,10.3251123428,10.0946812859,10.3251123428,1684130
AENA.MC,2020-10-05,10.4137404599,10.6441723666,10.4137404599,10.5289564133,1183330
AENA.MC,2020-10-06,10.5466809687,10.8657407761,10.5466809687,10.8657407761,1637420
AENA.MC,2020-10-07,10.8657411459,10.8657411459,10.6175833217,10.6530351639,1242310
AENA.MC,2020-10-08,10.7150745392,10.9011924907,10.7150745392,10.7150745392,1253990
AENA.MC,2020-10-09,10.6353091814,10.9100550405,10.5821322636,10.6884860992,1881580
AENA.MC,2020-10-12,10.6796225662,10.7948385109,10.6353086112,10.697347641,1074390
AENA.MC,2020-10-13,10.6618972598,10.6973482567,10.3428382874,10.3428382874,1857900
AENA.MC,2020-10-14,10.378289161,10.723937011,10.1833082576,10.7062110901,2705530
AENA.MC,2020-10-15,10.5378192887,10.5466814041,10.3339754206,10.5466814041,1710990
AENA.MC,2020-10-16,10.5732697764,10.617582887,10.2630729315,10.3162498474,1872270
AENA.MC,2020-10-19,10.4226032007,10.6973482145,10.4137402402,10.6884860992,1923710
AENA.MC,2020-10-20,10.6175825235,11.2025251978,10.5378184201,11.1670742035,3140830
AENA.MC,2020-10-21,11.1670748511,11.1670748511,10.6796230168,10.75938797,1735010
AENA.MC,2020-10-22,10.6530348013,10.9189168471,10.5466809687,10.8657407761,1307440
AENA.MC,2020-10-23,10.8391514827,11.1316232434,10.8391514827,11.1138973236,4721970
AENA.MC,2020-10-26,10.927780528,10.9809574478,10.6884865019,10.7150745392,1219710
AENA.MC,2020-10-27,10.7416623985,10.7771133961,10.5289564133,10.5289564133,2516810
AENA.MC,2020-10-28,10.316249656,10.316249656,9.8996998321,10.1301317215,3892940
AENA.MC,2020-10-29,10.1212692261,10.20989714,9.8465233691,10.1212692261,1987890
AENA.MC,2020-10-30,9.9794660133,10.2453489304,9.8642500543,10.2453489304,2304010
AENA.MC,2020-11-02,10.2453473345,10.6618962997,10.0149154526,10.6353082657,2158560
AENA.MC,2020-11-03,10.7150746486,11.0429965959,10.7150746486,10.9366436005,1986750
AENA.MC,2020-11-04,10.7505249277,11.1582118057,10.6441719394,11.0695838928,6340010
AENA.MC,2020-11-05,11.2113879014,11.3620548466,11.0873098373,11.0873098373,1684330
AENA.MC,2020-11-06,11.0341341705,11.1670760553,10.8568791695,10.8923301697,1218930
AENA.MC,2020-11-09,11.1404859724,13.143469382,11.051858904,12.514213562,5664340
AENA.MC,2020-11-10,12.4255864367,13.1611952425,12.4255864367,13.1346063614,10122920
AENA.MC,2020-11-11,13.0725669516,13.3561749133,12.3812721223,12.7623701096,5156310
AENA.MC,2020-11-12,12.7003315905,12.8687244585,12.4964885712,12.4964885712,5713990
AENA.MC,2020-11-13,12.4078605125,12.6471553709,12.3635465559,12.5496644974,1558150
AENA.MC,2020-11-16,12.7269193839,13.2852732043,12.7091943086,12.9307632446,2427720
AENA.MC,2020-11-17,12.9484882355,13.0105281119,12.7535081816,12.9484882355,3711240
AENA.MC,2020-11-18,12.9307639602,13.037116954,12.7800970078,12.7800970078,1777850
AENA.MC,2020-11-19,12.6471561641,12.780097197,12.4964892094,12.6737442017,4292170
AENA.MC,2020-11-20,12.6826072704,12.9130383397,12.6560183875,12.8953132629,1566190
AENA.MC,2020-11-23,12.9839401473,13.1168820246,12.9839401473,13.001666069,1602980
AENA.MC,2020-11-24,13.161195427,13.3029994139,12.9484886013,13.0282535553,1972640
AENA.MC,2020-11-25,13.0193910324,13.0814309127,12.673744014,12.7800970078,3477600
AENA.MC,2020-11-26,12.8155476009,12.9839396244,12.7535085678,12.7535085678,1698970
AENA.MC,2020-11-27,12.7269201507,12.7623711488,12.5142141621,12.7446460724,1409560
AENA.MC,2020-11-30,12.7003321839,12.7003321839,12.1065273285,12.1065273285,6447150
AENA.MC,2020-12-01,12.3724096603,12.6294295973,12.3369586637,12.4964885712,3555000
AENA.MC,2020-12-02,12.4344483265,12.5762523089,12.3546833751,12.4167232513,3579070
AENA.MC,2020-12-03,12.3458214207,12.5851154327,12.088801488,12.5851154327,4118130
AENA.MC,2020-12-04,12.6028414382,12.6914685063,12.4344485719,12.5673904419,2160670
AENA.MC,2020-12-07,12.4787627883,12.4964887094,12.283781882,12.354683876,1098770
AENA.MC,2020-12-08,12.3103705675,12.3635466395,12.2040175781,12.2394685745,1026800
AENA.MC,2020-12-09,12.2837822563,12.3546842525,12.1242531874,12.1419782639,5154990
AENA.MC,2020-12-10,12.2040187423,12.2926458193,11.991311898,12.0622138977,2138710
AENA.MC,2020-12-11,12.0533517817,12.0799398202,11.7697429376,12.0622138977,3938140
AENA.MC,2020-12-14,12.2483309763,12.3015078949,12.0444879532,12.0444879532,1636790
AENA.MC,2020-12-15,12.0710756239,12.2660565257,11.9558596749,12.2571935654,1624380
AENA.MC,2020-12-16,12.3369594368,12.4876263932,12.2837825159,12.3103713989,1605630
AENA.MC,2020-12-17,12.3546835937,12.3901345899,12.2217425691,12.2571935654,6044840
AENA.MC,2020-12-18,12.1951557811,12.2040187423,12.0622138977,12.0622138977,9160560
AENA.MC,2020-12-21,11.8760954323,11.9647233507,11.3975065321,11.8140563965,6653570
AENA.MC,2020-12-22,11.9292720622,12.0090370178,11.7342911534,12.0090370178,2422370
AENA.MC,2020-12-23,12.0178999702,12.3015079498,11.9824489727,12.3015079498,2275890
AENA.MC,2020-12-24,12.3192330027,12.3192330027,12.2128800105,12.2837820053,325810
AENA.MC,2020-12-28,12.3015074876,12.6648804092,12.2837815669,12.6028413773,1004240
AENA.MC,2020-12-29,12.6826065508,12.8244105378,12.6028415968,12.7357826233,1817110
AENA.MC,2020-12-30,12.7446460724,12.7623711488,12.6117041956,12.7446460724,900530
AENA.MC,2020-12-31,12.6737433695,12.7003314053,12.5851154566,12.6028413773,492540
AMS.MC,2020-01-02,69.119407247,69.175523561,67.9783279578,68.18409729,1017011
AMS.MC,2020-01-03,67.5480897264,68.5208129883,67.4545601531,68.5208129883,1501358
AMS.MC,2020-01-06,68.015735543,68.1840916066,66.9681859096,67.9034957886,5859678
AMS.MC,2020-01-07,68.0905754296,68.8388191983,67.9035091355,68.5395202637,3455890
AMS.MC,2020-01-08,68.2589255682,68.6704571076,67.679030811,68.3524551392,3038175
AMS.MC,2020-01-09,68.8014033446,69.6244807358,68.7827002838,69.4935379028,4279440
AMS.MC,2020-01-10,69.381304006,69.7741325383,69.1194183179,69.3251876831,1455648
AMS.MC,2020-01-13,69.343877738,69.7554163913,69.2316379774,69.6244735718,5402353
AMS.MC,2020-01-14,69.7180027569,70.6533126831,69.2503477938,70.6533126831,846419
AMS.MC,2020-01-15,70.5590776498,71.7463718783,70.2763933405,71.7086791992,719838
AMS.MC,2020-01-16,71.7652298588,72.2740631104,71.520231012,72.2740631104,672089
AMS.MC,2020-01-17,72.5567512911,74.2717287614,72.2740597741,74.0644226074,2199282
AMS.MC,2020-01-20,73.7817385277,73.9325020653,73.0655919541,73.574432373,2929973
AMS.MC,2020-01-21,72.9336723349,73.235206604,72.104447703,73.235206604,5227361
AMS.MC,2020-01-22,73.2917364926,73.4236572761,72.7640533589,73.0467376709,3405971
AMS.MC,2020-01-23,72.6132918208,72.650984505,71.0490849669,71.2375411987,3944097
AMS.MC,2020-01-24,71.8406113472,73.2540546845,71.8406113472,73.2163619995,1610651
AMS.MC,2020-01-27,71.8594619493,72.1044536206,68.5991201503,68.7310409546,7253826
AMS.MC,2020-01-28,69.3718055355,70.0502523372,68.2222037387,69.6733398438,971128
AMS.MC,2020-01-29,69.5414093717,69.88063632,68.8441055396,69.4471740723,983288
AMS.MC,2020-01-30,68.3164213137,68.4106494225,66.8275927514,67.5437393188,895532
AMS.MC,2020-01-31,67.8641119008,68.0714180402,66.601439509,66.7333602905,890244
AMS.MC,2020-02-03,67.0725895115,68.5237253475,66.7145198334,68.0148849487,1048582
AMS.MC,2020-02-04,68.9006533359,70.1256332397,68.5991190469,70.1256332397,783278
AMS.MC,2020-02-05,70.4837146451,71.1810113849,69.3529555974,69.6733398438,987620
AMS.MC,2020-02-06,69.9371714421,70.3706264988,69.2775602948,70.3517837524,657491
AMS.MC,2020-02-07,70.351791138,70.3706338863,68.7310415974,69.0891113281,632668
AMS.MC,2020-02-10,69.0325721473,69.8052541899,68.8818014125,69.6167907715,412811
AMS.MC,2020-02-11,70.0125617204,70.2198607009,69.46602858,69.7675628662,1036627
AMS.MC,2020-02-12,70.1067779898,70.1067779898,69.3152461291,69.7298583984,683804
AMS.MC,2020-02-13,69.5225657494,69.6167938682,67.6945100498,69.0137252808,771306
AMS.MC,2020-02-14,69.1833358039,69.4283346537,68.4483464438,68.6368026733,1265966
AMS.MC,2020-02-17,68.7687126024,68.9948614563,68.1467942677,68.7498626709,1992248
AMS.MC,2020-02-18,68.2221887841,69.1833269344,67.901804608,68.6933364868,517537
AMS.MC,2020-02-19,68.8064197797,69.1644966996,68.3729646776,69.0891113281,792724
AMS.MC,2020-02-20,68.8629560565,69.1456403897,67.4872055054,67.4872055054,783490
AMS.MC,2020-02-21,67.3929709599,67.5625844374,66.4318327137,66.8652877808,850410
AMS.MC,2020-02-24,64.1703309386,64.6791714412,63.0772717466,63.2657279968,1564034
AMS.MC,2020-02-25,63.4353325623,63.54841061,60.3822971654,60.6272888184,2557674
AMS.MC,2020-02-26,60.4388309872,61.0042068325,58.3846265711,60.4011383057,2231213
AMS.MC,2020-02-27,58.6484777298,58.6484777298,56.9523428319,57.9323310852,2955795
AMS.MC,2020-02-28,55.5954324317,62.4741922014,54.8604431193,59.8357620239,3043542
AMS.MC,2020-03-02,61.4188190998,62.3988072526,58.1396312914,58.8934669495,2775498
AMS.MC,2020-03-03,59.5907692374,60.9853661516,59.0630824613,59.4023094177,1895609
AMS.MC,2020-03-04,59.1196227739,59.2515435721,56.669652254,57.0654182434,2106573
AMS.MC,2020-03-05,57.4611808084,57.8004077733,55.1431346746,55.5954360962,1618176
AMS.MC,2020-03-06,54.5400610692,54.7473636217,51.9393236421,52.7120056152,1889288
AMS.MC,2020-03-09,49.7532024587,52.3916291811,48.0570712511,51.2420310974,3466879
AMS.MC,2020-03-10,51.9393292417,52.4293233546,48.0570726171,48.9428291321,2271398
AMS.MC,2020-03-11,49.3385960325,50.1866598787,47.6801538361,48.2832260132,1925499
AMS.MC,2020-03-12,45.2961399604,45.9086334132,39.7083279052,40.5092811584,5947581
AMS.MC,2020-03-13,41.6871577651,44.9946136475,40.8013976253,44.9946136475,3611770
AMS.MC,2020-03-16,42.4033032516,43.0440645661,37.974513082,41.6494674683,5922073
AMS.MC,2020-03-17,44.080585994,44.994613855,40.6035166048,40.9992790222,2891725
AMS.MC,2020-03-18,38.9544977441,39.1146862604,35.5622352399,36.8814468384,3055367
AMS.MC,2020-03-19,37.0039412052,40.5846630466,34.7895448336,40.5469703674,2515149
AMS.MC,2020-03-20,42.1677192181,45.8238263824,37.5033562616,38.4079589844,2422803
AMS.MC,2020-03-23,39.42564202,39.8025616402,36.69298376,37.6918182373,3026065
AMS.MC,2020-03-24,38.9544961702,39.9910197839,37.2018259625,39.4256439209,3179362
AMS.MC,2020-03-25,40.6506259052,44.4575004578,38.4456543668,44.4575004578,1932148
AMS.MC,2020-03-26,43.1288574252,44.2690339049,41.6683003914,43.8355789185,1374053
AMS.MC,2020-03-27,42.9404114719,43.7036722245,40.3114058076,41.6494674683,1318951
AMS.MC,2020-03-30,42.2431135338,42.5729155564,38.9921929902,41.1123580933,887034
AMS.MC,2020-03-31,42.3373394533,44.3350050177,40.6788972682,40.7071685791,1753792
AMS.MC,2020-04-01,39.925056686,40.8956234311,39.1994887677,40.2077445984,1914480
AMS.MC,2020-04-02,39.8119844997,40.2831322453,37.2395182403,39.0016098022,1891252
AMS.MC,2020-04-03,37.7860456166,40.1606305512,37.1264416859,39.5764083862,3446261
AMS.MC,2020-04-06,39.5764126195,42.1677253506,38.6152707389,41.7531166077,2106820
AMS.MC,2020-04-07,43.345591331,46.2195917764,42.7330978418,46.1724777222,3796230
AMS.MC,2020-04-08,45.4280673902,45.6259485921,44.2878906427,45.5788345337,2149762
AMS.MC,2020-04-09,46.1630595081,46.9263165855,45.1453786123,46.8320884705,2262009
AMS.MC,2020-04-14,47.114777534,49.1689821221,46.7567042183,48.0005340576,3017312
AMS.MC,2020-04-15,48.0570686698,48.4339882933,42.5917556968,43.1948242188,2736972
AMS.MC,2020-04-16,43.8827010219,44.7590361219,42.5446431411,43.0346336365,1158006
AMS.MC,2020-04-17,44.9757622989,46.2195920303,43.2702062062,43.4775123596,3128683
AMS.MC,2020-04-20,43.9109673865,43.9675064087,42.8273297547,43.9675064087,1465576
AMS.MC,2020-04-21,43.6282818474,43.8921270373,40.8013952881,40.9050483704,1683422
AMS.MC,2020-04-22,41.8190779662,41.8190779662,40.226596169,40.7448616028,1835877
AMS.MC,2020-04-23,40.6788957881,41.2442752556,40.1229448832,40.5187072754,919549
AMS.MC,2020-04-24,39.6517961267,40.7542801297,39.1523770704,40.2642860413,1470849
AMS.MC,2020-04-27,41.4610027934,41.6400376478,40.4621682503,40.5187072754,1763876
AMS.MC,2020-04-28,40.424479034,40.9898549052,40.3302473258,40.6223602295,1158165
AMS.MC,2020-04-29,40.7637010905,41.291387856,39.6989097808,41.0652389526,1225930
AMS.MC,2020-04-30,41.5929224611,42.2807977392,40.4527457779,41.3856163025,2032870
AMS.MC,2020-05-04,39.9816008598,40.4339022968,38.9733448992,39.4821853638,3036058
AMS.MC,2020-05-05,39.2277643229,39.7177584349,37.757781987,38.6341171265,2157284
AMS.MC,2020-05-06,38.238351699,38.379693862,37.0416360269,37.2395172119,1552720
AMS.MC,2020-05-07,37.2772109107,37.6352806091,36.8720235621,37.6352806091,1337936
AMS.MC,2020-05-08,38.0781537002,39.2277551397,37.9839256061,38.3419952393,2020964
AMS.MC,2020-05-11,39.2842978951,39.2842978951,36.5704894574,36.9002914429,1477344
AMS.MC,2020-05-12,38.3702729019,38.3702729019,35.2795412988,36.2972221375,2214646
AMS.MC,2020-05-13,35.6187639802,37.0322070238,35.0251168954,35.2418479919,1711660
AMS.MC,2020-05-14,34.7330130197,34.9780082703,32.8861146856,34.9780082703,2542965
AMS.MC,2020-05-15,35.2041605749,35.9014572343,33.1876487732,33.1876487732,1957442
AMS.MC,2020-05-18,33.9226360915,38.1441192627,33.5174487618,38.1441192627,4791731
AMS.MC,2020-05-19,38.9356485203,40.4998588562,38.6058465437,40.4998588562,4459233
AMS.MC,2020-05-20,40.1135198645,41.5175417663,39.048724924,41.0087013245,2589821
AMS.MC,2020-05-21,40.1417908942,42.205420547,39.5764149753,41.4610061646,2080651
AMS.MC,2020-05-22,41.1406218664,42.0923387509,40.1512122988,41.2160072327,2095705
AMS.MC,2020-05-25,41.7813818036,43.9392393195,41.7154214075,43.166557312,1310991
AMS.MC,2020-05-26,43.9298160907,44.8815365779,43.3738615907,44.5140419006,2253500
AMS.MC,2020-05-27,44.7590401856,47.7555404266,44.6930797824,47.2090072632,3464685
AMS.MC,2020-05-28,47.8120775648,48.0193801406,45.3055715573,45.5788345337,2094864
AMS.MC,2020-05-29,45.1359524738,45.6542142407,44.2313461304,44.2313461304,2864318
AMS.MC,2020-06-01,45.2301813782,46.3043976108,44.4386530603,45.3244094849,1298952
AMS.MC,2020-06-02,45.8049850406,47.1713142408,45.5128721402,45.9463272095,1542897
AMS.MC,2020-06-03,46.6436287077,47.4728497801,45.3715311808,47.3597717285,1921410
AMS.MC,2020-06-04,47.3597669929,47.6424584991,46.5493959381,46.8603515625,1811780
AMS.MC,2020-06-05,47.8874632122,51.5624175751,47.699003369,50.4882011414,2975003
AMS.MC,2020-06-08,49.9416599478,51.5812556485,49.809739157,50.6954956055,4308273
AMS.MC,2020-06-09,51.0912621088,51.5435635081,48.3020647543,49.5082054138,2108588
